Record ID,Business Name,Address,License Type,License Category,Expiration Date,Neighborhood,Council District,ZIP Code,Street Number,Street Prefix,Street Name,Street Type,Parcel ID,Address ID,Longitude,Latitude,ObjectId,x,y
BUS2023-00320,I & Z PETRO MART LLC,7440 Dix St,Gas Station License,GasStation,2025-08-31,Springwells,6.0,48209,7440,,Dix,St,18001487-9,349852,-83.1256155,42.317325,1187,-9253501.18933745,5208632.34999665
BUS2023-00322,7 Mile Fuel Mart LLC,13601 W Seven Mile,Gas Station License,GasStation,2025-08-31,Tri-Point,2.0,48235,13601,W,Seven Mile,,22015979-81,21868,-83.1808755,42.43086,1188,-9259652.70439869,5225740.28907059
BUS2023-00329,"Detroit Entertainment, L.L.C.",2901 Grand River Ave,Restaurant MLCC License,FoodServices,2025-05-31,North Corktown,6.0,48201,2901,,Grand River,Ave,06000876-81,46883,-83.067624,42.339546,1189,-9247045.60508711,5211978.27250336
BUS2023-00336,IMZ PETRO MART LLC,7335 Grand River Ave,Gas Station License,GasStation,2025-08-31,Petoskey-Otsego,6.0,48204,7335,,Grand River,Ave,14001549.,546126,-83.1105315,42.356853,1190,-9251822.04613832,5214585.08964573
BUS2023-00413,"GREEN GENIE, INC.",24600 W McNichols Rd,Medical Marijuana Facility License,ServiceOperator,2025-09-30,The Eye,1.0,48219,24600,W,McNichols,Rd,22013474-6,108301,-83.283912,42.414642,1191,-9271122.67511181,5223294.5968269
BUS2023-00428,"LHSZTY, LLC",7304 Michigan Ave,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Claytown,6.0,48210,7304,,Michigan,Ave,18002395-9,349808,-83.1338505,42.331473,1192,-9254417.90534413,5210762.54548033
BUS2023-00432,MIDTOWN WEED WORKS LLC,216 E Milwaukee St,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Milwaukee Junction,5.0,48202,216,E,Milwaukee,St,01001877-9,535947,-83.069793,42.369939,1193,-9247287.05706264,5216556.60746358
BUS2023-00450,UTOPIA GARDENS LLC,6541 E Lafayette St,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Islandview,5.0,48207,6541,E,Lafayette,St,15013290.,328353,-83.009016,42.348501,1194,-9240521.3923707,5213327.00403983
BUS2023-00456,"THE LONDON CHOP HOUSE, L.L.C.",155 W Congress St,Cabaret ABC or Bar Class C License,NightClub,2025-05-31,Downtown,6.0,48226,155,W,Congress,St,02000142-3,347802,-83.0475135,42.329187,1195,-9244806.91446751,5210418.32113875
BUS2023-00474,PM8MILE LLC,12510 E Eight Mile,Hotel License,Lodging,2025-06-30,Conner Creek,3.0,48205,12510,E,Eight Mile,,21028375-87,161940,-82.997676,42.448842,1196,-9239259.0293451,5228452.7343762
BUS2023-00478,"National Tires Express, INC",22251 Grand River Ave,Second Hand Store License,SecondHandSales,2025-10-31,Oak Grove District 1,1.0,48219,22251,,Grand River,Ave,22007494.,353233,-83.2607505,42.417396,1197,-9268544.3487258,5223709.85846801
BUS2023-00485,PRINCE INVESTMENT INC,9963 Gratiot Ave,Retailer License,Retail,2025-08-31,Airport Sub,3.0,48213,9963,,Gratiot,Ave,19001735-6,289640,-83.0050875,42.39387,1198,-9240084.07375112,5220163.07996038
BUS2023-00506,5604 Florida street Detroit Mi 48210,5604 Florida St,Retailer License,Retail,2025-08-31,Claytown,6.0,48210,5604,,Florida,St,18012914.,215719,-83.1398355,42.336027,1199,-9255084.15249653,5211448.321024
BUS2022-00229,JoJo's Detroit LLC,66 Columbia St,Restaurant License,FoodServices,2025-05-31,Downtown,6.0,48201,66,,Columbia,St,02000448-9,381467,-83.053224,42.337899,1200,-9245442.60441969,5211730.23525464
BUS2022-00230,AJR SERVICE INC,12800 W Seven Mile,Gas Station License,GasStation,2025-08-31,Greenwich,2.0,48235,12800,W,Seven Mile,,22017466-8,535272,-83.172114,42.431535,1201,-9258677.3786801,5225842.09352851
BUS2022-00232,NK PETROLEUM INC,21500 Fenkell St,Gas Station License,GasStation,2025-08-31,Brightmoor,1.0,48223,21500,,Fenkell,St,22011271-4,110549,-83.253564,42.400674,1202,-9267744.35120521,5221188.71393914
BUS2022-00234,"THE GREAT VINE, LLC",17498 Mount Elliott St,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Grant,3.0,48212,17498,,Mount Elliott,St,15014279.,538396,-83.038185,42.423093,1203,-9243768.47059765,5224568.93798585
BUS2022-00236,AbA KING INC,1720 E McNichols Rd,Second Hand Store License,SecondHandSales,2025-10-31,North Campau,3.0,48203,1720,E,McNichols,Rd,09006632.,535693,-83.0850075,42.417963,1204,-9248980.72745532,5223795.35577562
BUS2022-00262,Levels Bar and Grill,17200 Harper Ave,Cabaret ABC or Bar Class C License,NightClub,2025-05-31,Cornerstone Village,4.0,48224,17200,,Harper,Ave,21003772.,307849,-82.9346625,42.417171,1205,-9232244.398612,5223675.93117925
BUS2022-00278,J & J TIRES AND AUTO REPAIR LLC,20000 W McNichols Rd,Second Hand Store License,SecondHandSales,2025-10-31,Holcomb Community,1.0,48219,20000,W,McNichols,Rd,22013637-8,112321,-83.2384665,42.415425,1206,-9266063.70519296,5223412.6595558
BUS2022-00280,STATLER BISTRO LLC,1501 Washington Blvd,Restaurant MLCC License,FoodServices,2025-05-31,Downtown,6.0,,1501,,Washington,Blvd,02000315-7,545201,-83.0517165,42.335352,1207,-9245274.79028732,5211346.67131663
BUS2022-00285,GREEN WELLNESS VENTURES LLC,6237 Federal St,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Central Southwest,6.0,48209,6237,,Federal,St,16017063.,218800,-83.1126465,42.321357,1208,-9252057.48686135,5209239.37980346
BUS2022-00291,GREEN CURE WELLNESS,10 E Eight Mile,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Nolan,3.0,48203,10,E,Eight Mile,,09008289.,347676,-83.102409,42.446754,1209,-9250917.85357435,5228137.73581165
BUS2022-00302,THC DETROIT,19533 W Warren Ave,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Warrendale,7.0,48228,19533,W,Warren,Ave,22000342-52,215386,-83.2323465,42.34293,1210,-9265382.42990931,5212487.92133726
BUS2022-00304,NUGGETS,18270 Telegraph Rd,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Oak Grove District 1,1.0,48219,18270,,Telegraph,Rd,22122535.,352461,-83.276937,42.422733,1211,-9270346.22166352,5224514.64944997
BUS2023-00015,SAN DIEGO PARTY STORE,12706 E Jefferson Ave,Retailer License,Retail,2025-08-31,Jefferson Chalmers,4.0,48215,12706,E,Jefferson,Ave,21000391.,347546,-82.956267,42.369957,1212,-9234649.40055084,5216559.31960037
BUS2023-00026,DETROIT AUTO ZONE LLC,15216 Castleton St,Second Hand Store License,SecondHandSales,2025-10-31,Plymouth-Hubbell,7.0,48227,15216,,Castleton,St,22006550.,351761,-83.194767,42.376806,1213,-9261199.09910504,5217591.34406283
BUS2023-00065,YAZ MINI STORE LLC,14401 Kercheval St,Gas Station License,GasStation,2025-08-31,Riverbend,4.0,48215,14401,,Kercheval,St,21000823-7,351486,-82.947636,42.379182,1214,-9233688.60202581,5217949.39198583
BUS2023-00072,STRIKE A MATCH SMOKE SHOP LLC,13135 W McNichols Rd,Retailer License,Retail,2025-08-31,Harmony Village,2.0,48235,13135,W,McNichols,Rd,22012755-61,94280,-83.1748545,42.416352,1215,-9258982.44974462,5223552.43687612
BUS2023-00078,"Glasshouse Bar and Grill East, LLC",19910 Hoover St,Cabaret ABC or Bar Class C License,NightClub,2025-05-31,Conner Creek,3.0,48205,19910,,Hoover,St,21036326-7,181097,-83.00457,42.442083,1216,-9240026.46591463,5227433.10031182
BUS2023-00119,CHARLIE'S BAR,1503 Springwells St,Restaurant MLCC License,FoodServices,2025-05-31,Springwells,6.0,48209,1503,,Springwells,St,20005571.,48678,-83.123532,42.306003,1217,-9253269.25517838,5206927.9965344
BUS2023-00167,Dearing Part III LLC,2458 Brush St,Restaurant License,FoodServices,2025-05-31,Brush Park,5.0,48201,2458,,Brush,St,01003798-803,221137,-83.0487465,42.342417,1218,-9244944.17139966,5212410.65897882
BUS2023-00185,PARTH HOSPITALITY INC,12291 Harper Ave,Hotel License,Lodging,2025-06-30,Ravendale,4.0,48213,12291,,Harper,Ave,21004197-206,227370,-82.9806255,42.400242,1219,-9237360.97636733,5221123.59101511
BUS2023-00186,BOOK CADILLAC DETROIT PROPCO LLC,1114 Washington Blvd,Hotel License,Lodging,2025-06-30,Downtown,6.0,48226,1114,,Washington,Blvd,02000259.001,3766,-83.0502225,42.332022,1220,-9245108.47896807,5210845.2153939
BUS2023-00193,CAFE SOUS TERRE LLC,445 W Forest Ave,Restaurant MLCC License,FoodServices,2025-05-31,Midtown,6.0,48201,445,W,Forest,Ave,02000925.,261446,-83.0661435,42.353244,1221,-9246880.79658099,5214041.435159
BUS2023-00194,GOLDEN SMILE LLC,2761 E Jefferson Ave,Restaurant License,FoodServices,2025-05-31,Elmwood Park,5.0,48207,2761,E,Jefferson,Ave,11000106.000,348848,-83.020212,42.339843,1222,-9241767.72538962,5212023.00122322
BUS2023-00212,"AHG DETROIT LICENSEE, LLC",250 W Larned St,Cabaret ABC or Bar Class C License,NightClub,2025-05-31,Downtown,6.0,48226,250,W,Larned,St,02000119-37,289380,-83.0484315,42.328332,1223,-9244909.10576006,5210289.57902855
BUS2023-00214,D-TOWN AUTO SALES LLC,6400 W Warren Ave,Second Hand Store License,SecondHandSales,2025-10-31,Midwest,6.0,48210,6400,W,Warren,Ave,18003669.,349641,-83.1323835,42.34518,1224,-9254254.59965114,5212826.79877665
BUS2023-00251,MICHIGAN & LIVERNOIS GAS & MINIMART INC,4000 Livernois Ave,Restaurant License,FoodServices,2026-05-31,Central Southwest,6.0,48210,4000,,Livernois,Ave,16017152-8,151618,-83.1195225,42.330519,1225,-9252822.91968005,5210618.89128132
BUS2023-00252,MICHIGAN & LIVERNOIS GAS & MINIMART INC,4000 Livernois Ave,Gas Station License,GasStation,2025-08-31,Central Southwest,6.0,48210,4000,,Livernois,Ave,16017152-8,151618,-83.1195225,42.330519,1226,-9252822.91968005,5210618.89128132
BUS2023-00255,HOUSE OF MARY JANE LLC,19154 James Couzens Fwy,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Schaefer 7/8 Lodge,2.0,48235,19154,,James Couzens,Fwy,22019261.,30596,-83.187135,42.431607,1227,-9260349.5087513,5225852.9527354
BUS2023-00287,LOS CORRALES TQUERIA & RESTAURANT,2244 Junction St,Restaurant MLCC License,FoodServices,2025-05-31,Central Southwest,6.0,48209,2244,,Junction,St,16012907-8,543038,-83.1037095,42.320871,1228,-9251062.62457213,5209166.2089704
BUS2023-00299,EVERGREEN GAS LLC,20005 W Warren Ave,Gas Station License,GasStation,2025-08-31,Warrendale,7.0,48228,20005,W,Warren,Ave,22000380-5,371556,-83.2357485,42.342849,1229,-9265761.13881698,5212475.72197559
BUS2023-00302,9515 MICHIGAN LLC,6929 E Jefferson Ave,Restaurant License,FoodServices,2025-05-31,Islandview,5.0,48207,6929,E,Jefferson,Ave,15000049-51,546181,-83.0036115,42.346854,1230,-9239919.76618271,5213078.93146006
BUS2023-00310,RJ CUEVAS LLC,3258 Junction St,Retailer License,Retail,2025-08-31,Central Southwest,6.0,48210,3258,,Junction,St,16012951.,149824,-83.108898,42.328035,1231,-9251640.20575011,5210244.85849451
BUS2023-00351,,3800 Conner St,Gas Station License,GasStation,2025-08-31,Fox Creek,4.0,48215,3800,,Conner,St,21046152-3,303465,-82.9672695,42.384042,1232,-9235874.1932483,5218681.80493789
BUS2023-00356,ACROPOLIS PARKING LLC,457 E Lafayette St,Parking Lot License,LPTV,2026-01-31,Greektown,5.0,48226,457,E,Lafayette,St,01000158.,372546,-83.0423565,42.3342,1233,-9244232.83985349,5211173.19166929
BUS2023-00374,ALBERT A ACKER INC,23220 Joy Rd,Restaurant MLCC License,FoodServices,2025-05-31,Rouge Park,7.0,48239,23220,,Joy,Rd,22002613.,163853,-83.265651,42.357267,1234,-9269089.86989043,5214647.45599698
BUS2023-00415,"GREEN GENIE 3, INC.",20046 W Warren Ave,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Warrendale,7.0,48228,20046,W,Warren,Ave,22000558-9,352989,-83.236383,42.343308,1235,-9265831.77103389,5212544.8518995
BUS2023-00418,"VERDE GROW, LLC",8740 Lyndon St,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Chalfonte,7.0,48238,8740,,Lyndon,St,16005918-21,540508,-83.156994,42.395517,1236,-9256994.22797931,5220411.33830187
BUS2023-00473,EASTBURN FUEL MART INC,15130 Gratiot Ave,Gas Station License,GasStation,2025-08-31,Regent Park,3.0,48205,15130,,Gratiot,Ave,21028477-80,113569,-82.970253,42.44544,1237,-9236206.31494908,5227939.50933901
BUS2023-00484,SIP ON SIX,7500 E McNichols Rd,Restaurant MLCC License,FoodServices,2025-05-31,Airport Sub,3.0,48234,7500,E,McNichols,Rd,15003310-1,300483,-83.026494,42.419214,1238,-9242467.03443078,5223983.99542689
BUS2022-00287,HOUSE OF ZEN CARE CENTER LLC,14501 Mack Ave,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Fox Creek,4.0,48215,14501,,Mack,Ave,21001365.,351535,-82.951785,42.386895,1239,-9234150.46659311,5219111.78487796
BUS2023-00047,S & H GAS MART INC,3443 Fenkell St,Gas Station License,GasStation,2025-08-31,Dexter-Fenkell,2.0,48238,3443,,Fenkell,St,12005291-5,11276,-83.1349485,42.402492,1240,-9254540.13414502,5221462.77782498
BUS2023-00068,Mad Nice Detroit LLC,4120 2nd Ave,Restaurant License,FoodServices,2025-05-31,Midtown,6.0,48201,4120,,2nd,Ave,02002364.,231990,-83.065041,42.349248,1241,-9246758.06684239,5213439.51997535
BUS2023-00131,LAGER HOUSE,1256 Michigan Ave,Cabaret ABC or Bar Class C License,NightClub,2025-05-31,Corktown,6.0,48226,1256,,Michigan,Ave,06000420.,239001,-83.0632815,42.331725,1242,-9246562.20019834,5210800.49223631
BUS2023-00178,W.C.D. INC.,3453 Bagley St,Restaurant MLCC License,FoodServices,2025-05-31,Mexicantown,6.0,48216,3453,,Bagley,St,12000206-7,241046,-83.085624,42.322869,1243,-9249049.35592139,5209467.02600962
BUS2023-00192,LIQUOR TOWN,2360 W Davison St,Retailer License,Retail,2025-08-31,Oakman Blvd Community,2.0,48238,2360,W,Davison,St,08004474.002L,34268,-83.1188655,42.394428,1244,-9252749.78277459,5220247.1886141
BUS2023-00202,"AMC PETRO, INC.",13600 Fenkell St,Gas Station License,GasStation,2025-08-31,Bethune Community,2.0,48227,13600,,Fenkell,St,22011494.002L,87534,-83.17962,42.402411,1245,-9259512.942778,5221450.56688876
BUS2023-00230,NOAH AND CHLOE INC,10715 W 8 Mile Rd,Retailer License,Retail,2025-08-31,Pembroke,2.0,48221,10715,W,8 Mile,Rd,16009518-25,19234,-83.169585,42.445188,1246,-9258395.85168788,5227901.49377831
BUS2023-00239,CLOUD INDUSTRIES LLC,8700 Military,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Midwest,6.0,48204,8700,,Military,,16016104.002,540498,-83.1370365,42.357879,1247,-9254772.5692418,5214739.65048624
BUS2023-00254,GRAND RIVER PETRO,2713 Grand River Ave,Gas Station License,GasStation,2025-08-31,Midtown,6.0,48201,2713,,Grand River,Ave,06000867-71,410609,-83.064519,42.338403,1248,-9246699.9580682,5211806.13667371
BUS2023-00259,ANDREWS ON THE CORNER,201 Joseph Campau St,Restaurant MLCC License,FoodServices,2025-05-31,Rivertown,5.0,48207,201,,Joseph Campau,St,11002862-3,240507,-83.017998,42.336459,1249,-9241521.26403701,5211513.37740929
BUS2023-00286,FOZZCO FUEL MART LLC,18620 Plymouth Rd,Gas Station License,GasStation,2025-08-31,Southfield Plymouth,7.0,48228,18620,,Plymouth,Rd,22005709-21,215601,-83.2237695,42.37245,1250,-9264427.64263677,5216934.9580533
BUS2023-00293,600 L HOTEL LLC,600 W Lafayette Blvd,Cabaret ABC or Bar Class C License,NightClub,2025-05-31,Downtown,6.0,48226,600,W,Lafayette,Blvd,04000134-67,348060,-83.0547855,42.329034,1251,-9245616.42980456,5210395.28294837
BUS2023-00297,4 GUYS FISH & CHICKEN LLC,5207 E Seven Mile,Restaurant License,FoodServices,2025-05-31,Farwell,3.0,48234,5207,E,Seven Mile,,13008567-70,349421,-83.051136,42.433587,1252,-9245210.16932291,5226151.5858134
BUS2023-00303,EASTERN MARKET HOTSHOTS,2501 Russell St,Restaurant License,FoodServices,2025-05-31,Eastern Market,5.0,48207,2501,,Russell,St,05003453-0,258803,-83.0405745,42.345981,1253,-9244034.4685209,5212947.44207243
BUS2023-00307,POPEYE'S 931,20919 W Eight Mile,Restaurant License,FoodServices,2025-05-31,Evergreen Lahser 7/8,1.0,48219,20919,W,Eight Mile,,22019027.,96898,-83.249739,42.443208,1254,-9267318.55415293,5227602.80540786
BUS2023-00317,"OZ PETROLEUM, INC.",14822 E Warren Ave,Gas Station License,GasStation,2025-08-31,Fox Creek,4.0,,14822,E,Warren,Ave,21002427-8,545055,-82.954656,42.396651,1255,-9234470.06485118,5220582.27406205
BUS2023-00325,SNM ONE STOP INC,1555 E Outer Dr,Gas Station License,GasStation,2025-08-31,Nolan,3.0,48234,1555,E,Outer,Dr,09008210-2,290979,-83.079558,42.440508,1256,-9248374.09189024,5227195.51829652
BUS2023-00335,"WARREN TIRE REPAIR, INC",18201 E Warren Ave,Second Hand Store License,SecondHandSales,2025-10-31,Cornerstone Village,4.0,48224,18201,E,Warren,Ave,21003047-51,352437,-82.917882,42.412023,1257,-9230376.40189674,5222899.70806476
BUS2023-00352,GABRIEL FUEL AND MINI MART INC,3600 E Davison St,Gas Station License,GasStation,2025-08-31,Campau/Banglatown,3.0,48212,3600,E,Davison,St,09006352-8,276603,-83.061792,42.415128,1258,-9246396.3898168,5223367.87696787
BUS2023-00367,A & J FUEL LLC,12441 E Jefferson Ave,Gas Station License,GasStation,2025-08-31,Conner Creek Industrial,4.0,48215,12441,E,Jefferson,Ave,21000555.,350952,-82.959732,42.37029,1259,-9235035.12258644,5216609.49427105
BUS2023-00376,"HUSH LADIES LOUNGE, LLC",141 W Eight Mile,Parking Lot License,LPTV,2026-01-31,Nolan,3.0,48203,141,W,Eight Mile,,09008307-10,278826,-83.1049875,42.446673,1260,-9251204.89088137,5228125.5162513
BUS2023-00430,"BUCKMACK, LLC",15831 Mack Ave,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Morningside,4.0,48224,15831,,Mack,Ave,21001445-6,314434,-82.936728,42.389658,1261,-9232474.32902024,5219528.21940902
BUS2023-00452,LIQUOR BASKET GRATIOT LLC,3643 Gratiot Ave,Retailer License,Retail,2025-08-31,McDougall-Hunt,5.0,48207,3643,,Gratiot,Ave,13001853-6,349091,-83.025792,42.363558,1262,-9242388.88814825,5215595.20394184
BUS2023-00509,TCD DETROIT LLC,13815 W 8 Mile Rd,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Schaefer 7/8 Lodge,2.0,48235,13815,W,8 Mile,Rd,22018600.,535371,-83.1837825,42.444936,1263,-9259976.31015842,5227863.47837053
BUS2022-00204,42ND STREET EVENTS LLC,20411 Van Dyke St,Hall License,TheatreHallStadiumArena,2025-05-31,Sherwood,3.0,48234,20411,,Van Dyke,St,15005146-54,268888,-83.0250585,42.446394,1264,-9242307.23530175,5228083.42677548
BUS2022-00209,DETROIT ENTERTAINMENT LLC,2901 Grand River Ave,Personal Services License,ConsumerServices,2025-10-31,North Corktown,6.0,48201,2901,,Grand River,Ave,06000876-81,46883,-83.067624,42.339546,1265,-9247045.60508711,5211978.27250336
BUS2022-00223,WWT FUEL & MART INC,14400 W Seven Mile,Gas Station License,GasStation,2025-08-31,Seven Mile Lodge,2.0,48235,14400,W,Seven Mile,,22017358-68,66135,-83.188314,42.431067,1266,-9260480.75443095,5225771.50898779
BUS2022-00259,UNIQUE AUTO BODY INC.,10301 W Eight Mile,Second Hand Store License,SecondHandSales,2025-10-31,Pembroke,2.0,48221,10301,W,Eight Mile,,16009471-6,350586,-83.1649635,42.445269,1267,-9257881.38866118,5227913.713049
BUS2022-00261,DETROIT BEST WINGS LLC,4128 E McNichols Rd,Restaurant License,FoodServices,2025-05-31,Davison,3.0,48212,4128,E,McNichols,Rd,13007196.,367827,-83.0616615,42.418476,1268,-9246381.86262326,5223872.71114863
BUS2022-00265,URBAN MEDICAL FARMS LLC,9700 E 8 Mile Rd,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Conner Creek,3.0,48234,9700,E,8 Mile,Rd,17005738.005L,269433,-83.015973,42.446736,1269,-9241295.84206815,5228135.02035242
BUS2022-00271,SEVEN MILE PETROLEUM INC,24761 W Seven Mile,Gas Station License,GasStation,2025-08-31,Five Points,1.0,48219,24761,W,Seven Mile,,22016759-60,353338,-83.285667,42.428331,1270,-9271318.04081815,5225358.87145003
BUS2022-00274,"ROVATA, INC.",13555 Schoolcraft St,Retailer License,Retail,2025-08-31,Grand River-I96,7.0,48227,13555,,Schoolcraft,St,22029838-40,215653,-83.178225,42.387732,1271,-9259357.65208834,5219237.93411984
BUS2022-00275,EPIC GARDENS LLC,19181 Glendale St,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Schoolcraft Southfield,1.0,48223,19181,,Glendale,St,22008501-2,113573,-83.2303485,42.38118,1272,-9265160.0135667,5218250.48822589
BUS2022-00292,DETROIT HERBAL CENTER,14325 Wyoming St,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Northwest Community,7.0,48238,14325,,Wyoming,St,16038547.,215668,-83.160162,42.393258,1273,-9257346.88812614,5220070.83261939
BUS2022-00299,AGRONOMOS LLC,2520 22nd St,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Central Southwest,6.0,48216,2520,,22nd,St,12007857.001,348735,-83.0874825,42.32997,1274,-9249256.24319503,5210536.22334317
BUS2022-00300,THE REMEDY DETROIT,20041 W Eight Mile,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Evergreen Lahser 7/8,1.0,48219,20041,W,Eight Mile,,22019005.,352988,-83.240451,42.443514,1275,-9266284.61872244,5227648.96572114
BUS2023-00002,MICHIGAN HOLDINGS LLC,431 E Congress St,Cabaret ABC or Bar Class C License,NightClub,2025-05-31,Downtown,5.0,48226,431,E,Congress,St,01000140.,6027,-83.0415645,42.332355,1276,-9244144.67481678,5210895.35979142
